size,bedrooms,age,price
283,4,50,640104
140,4,30,372170
299,6,85,715715
42,1,93,74792
112,4,51,299232
111,2,54,254564
252,4,65,584871
35,5,89,155780
259,6,50,640805
232,3,21,526736
30,4,37,154231
153,3,72,359745
84,2,41,202786
274,4,59,619390
252,3,77,554453
224,3,3,529791
126,5,47,365639
42,3,3,150173
178,1,98,346244
85,4,42,259021
126,5,8,368357
210,4,44,495441
255,1,82,495940
187,5,54,468690
58,6,46,239028
32,6,77,179217
164,3,76,368529
297,4,71,671698
208,6,59,534031
149,6,2,441829
130,1,15,272331
106,3,81,245032
62,6,64,251226
48,4,35,177600
41,4,84,158084
206,2,23,448110
146,2,52,331015
137,1,81,274976
38,4,21,158971
36,4,81,136008
40,2,33,112461
227,6,90,571876
101,3,89,250215
261,3,30,590386
177,1,89,344103
283,6,11,710679
186,4,84,447980
218,4,86,507854
160,1,92,310665
282,2,46,595559
159,3,28,380135
199,6,8,543997
224,6,54,584388
244,3,65,533508
167,5,25,448721
147,6,45,433925
249,6,20,643647
283,2,55,596833
183,5,40,472875
108,1,84,212496
272,3,67,597633
32,5,77,157726
154,2,98,322186
141,6,83,397051
183,2,93,382910
202,5,4,529066
42,6,39,218857
60,3,92,149244
119,5,34,352536
267,2,93,537068
56,4,25,201186
118,5,97,318627
53,6,59,237041
146,6,62,411849
191,3,81,425916
32,2,71,76536
62,4,17,218179
209,1,45,416259
97,6,89,298559
183,3,2,436261
78,3,26,221853
146,1,17,315404
165,6,87,442819
144,4,79,357233
126,1,92,233495
87,2,30,213553
44,3,21,157743
213,2,58,451457
106,5,55,317461
123,6,44,372037
56,5,46,224849
144,5,24,411553
209,3,37,479413
71,3,80,189135
50,5,80,185648
148,3,12,358768
274,6,38,684072
213,3,96,459806
262,6,4,676093
99,4,23,296619
85,4,58,243346
156,4,32,401824
78,2,11,202002
273,3,54,594865
247,3,12,559895
247,1,65,491439
299,1,65,601485
230,2,1,518905
60,4,73,188469
72,5,55,244880
40,2,79,107985
202,1,55,413189
60,3,42,169264
198,6,78,524138
103,2,86,225322
255,2,86,518875
118,2,35,269508
49,3,64,148677
76,6,37,282189
59,2,47,159116
154,4,38,394801
53,6,18,256919
119,6,30,369508
156,3,16,386046
215,3,56,485005
268,2,77,565176
62,1,91,113453
179,5,3,481146
162,2,10,377083
133,6,38,398950
253,5,47,609573
73,1,87,131337
277,4,15,641512
194,1,52,387019
88,6,59,312223
94,4,100,249132
62,4,27,208499
290,1,54,578028
72,6,6,298096
280,2,79,573499
110,1,75,223020
156,4,72,375674
194,4,27,482289
252,4,14,589281
213,2,72,454037
261,4,0,626485
179,3,76,395253
221,2,7,487532
170,3,6,402939
120,1,16,260962
296,2,71,619799
47,2,95,106147
207,1,21,440078
191,5,51,491430
233,1,30,470557
169,1,77,328940
169,4,87,408248
208,3,80,451254
104,2,100,221892
288,1,5,591474
154,5,85,393330
258,2,9,553988
190,1,31,390613
173,4,7,436494
188,2,19,408495
80,2,68,190720
116,3,30,290695
46,5,94,175854
69,6,49,275536
92,6,99,297870
143,4,1,383384
74,6,89,268092
155,6,48,450468
36,4,95,140720
186,6,62,501238
276,2,5,591400
41,3,16,143247
161,6,91,428867
55,4,1,214566
88,4,30,262814
216,1,83,431269
194,1,23,400900
264,1,67,528367
71,1,99,136541
71,5,33,253759
215,3,46,490372
271,2,78,563757
206,3,49,461164
125,4,54,334735
70,2,56,172219
89,6,96,296017
286,4,96,628232
247,2,74,516012
235,1,17,491363
225,4,69,519568
42,3,46,146801
136,4,12,363609
298,4,95,657387
53,2,93,113380
141,6,83,398259
224,1,38,457536
230,4,22,557395
247,2,93,503956
30,3,87,93819
66,4,53,203970
182,2,80,375351
221,2,37,483956
146,1,76,289601
245,2,53,517382
275,1,32,564923
190,4,68,461326
228,5,65,560828
41,2,48,120861
148,1,3,318919
142,4,87,358970
146,4,93,352238
70,3,73,181735
104,6,76,321322
115,4,7,329760
198,5,28,508980
62,1,33,127434
223,6,87,555956
78,1,69,158200
117,2,65,253140
173,4,15,446993
128,1,11,284179
88,4,89,249516
235,6,6,623343
201,6,57,536430
296,6,32,738092
274,3,74,598106
59,3,20,179417
84,4,15,255616
172,5,52,449201
243,3,66,527710
82,1,55,159522
282,2,80,582268
238,2,12,524567
132,1,21,290142
266,3,45,593700
121,6,96,357179
82,4,76,233597
240,2,62,513568
289,1,11,607407
138,5,88,375132
57,4,67,182662
54,1,97,90988
36,4,9,172359
282,3,24,625027
88,4,28,261172
245,1,30,495519
270,5,67,638994
167,5,4,448887
188,6,77,487044
154,4,86,368952
212,6,37,561375
294,3,64,634769
204,6,53,534481
93,2,61,210724
141,5,80,370050
104,3,99,244607
84,4,34,246685
124,3,71,286787
160,4,53,394681
84,6,23,304956
237,1,15,500760
232,2,73,494402
163,3,33,381000
136,6,98,390981
158,3,29,372474
190,4,27,460927
154,1,98,299210
234,5,84,560464
53,6,75,230045
186,3,100,415982
267,2,80,551095
46,5,95,188836
120,6,13,389902
277,6,99,660566
198,6,97,500245
244,4,65,554109
64,2,27,172616
128,4,57,324143
274,6,17,685165
275,6,28,688425
35,6,23,210814
97,6,21,331194
168,1,88,333010
147,1,52,296248
124,6,30,390217
190,3,1,447684
81,6,39,295908
167,2,37,377312
168,2,85,343009
110,6,35,354016
218,1,89,435091
187,4,52,454702
76,1,85,149867
248,6,8,643821
243,3,1,569472
175,1,39,365619
209,2,79,444066
63,2,59,143675
193,3,81,422998
183,3,11,428428
290,2,49,602893
66,1,82,120741
192,4,40,466754
122,6,73,374252
119,1,81,226318
153,4,48,389304
251,5,84,597274
118,2,72,258569
149,2,68,323373
77,5,32,259243
63,6,69,244687
38,5,29,189412
94,3,83,224675
180,1,48,369714
120,5,95,323154
168,4,24,423005
183,6,66,497255
147,2,32,328038
271,3,13,619062
225,4,78,517136
49,5,55,202861
177,2,36,387762
120,4,79,302776
198,3,2,474937
167,2,43,357511
207,2,97,433531
297,5,47,710148
169,4,80,396270
157,5,54,427226
246,3,41,547465
195,5,12,515611
237,3,5,545474
264,1,70,532138
133,1,4,298795
204,3,17,484238
290,4,27,668203
175,6,93,465971
223,5,55,553080
260,5,68,626785
162,4,2,426588
84,4,89,223129
251,5,6,617385
163,5,56,421288
71,1,97,125241
298,3,91,639281
82,3,50,224742
213,4,55,504675
30,6,43,185309
288,4,2,668343
226,4,84,517985
163,5,92,410121
134,3,88,304598
218,5,81,532852
294,3,2,661317
195,1,82,383181
239,4,90,550894
147,4,43,376986
53,2,91,118260
121,5,55,337362
271,6,68,674061
115,3,57,276275
183,1,16,385427
58,6,30,261659
195,6,62,519219
118,4,38,327648
66,6,52,259371
294,6,36,732375
155,6,52,447526
56,6,49,238818
195,5,44,494633
39,6,10,214712
70,2,56,175598
223,5,42,546954
136,1,97,257832
287,3,18,647847
265,3,67,580522
273,1,27,562890
197,4,18,478491
129,6,54,383465
159,3,87,357416
138,6,76,394059
236,5,99,566987
223,6,94,556415
149,1,68,288157
107,2,28,254949
255,6,53,631709
274,6,95,651566
259,2,15,566630
184,3,45,430105
266,4,22,626748
99,4,31,288458
257,5,40,614348
290,5,70,686839
280,4,33,653046
221,5,34,552799
152,3,64,354353
100,5,45,303234
258,6,58,641114
44,2,60,116756
268,4,71,613175
174,1,33,354724
41,4,53,166110
211,1,39,440955
257,3,25,578766
75,1,40,164439
136,6,99,379214
60,5,75,206906
46,6,91,197124
172,6,4,495803
220,4,45,528588
106,2,95,223519
164,3,31,397814
200,6,84,520249
217,2,43,462707
132,6,16,411087
250,1,80,483441
48,3,59,138347
70,1,7,160245
187,5,96,462451
245,1,10,520661
286,5,75,670077
190,1,11,408544
82,6,40,304462
140,6,57,406266
235,4,9,566622
186,4,57,453128
77,5,82,249581
291,4,85,638001
173,6,59,481521
240,4,85,548563
105,6,78,319318
220,6,17,585286
236,3,76,525807
221,1,67,432421
171,6,21,481224
148,1,93,279713
125,4,54,327764
38,3,35,142767
153,5,68,407638
119,2,8,283102
58,3,8,184887
75,5,49,257723
46,3,62,142277
260,2,27,567280
76,3,58,210195
203,2,33,447716
183,3,16,424687
126,3,77,294800
174,1,2,367655
145,5,61,387994
212,1,68,425113
241,3,63,537498
184,1,26,375554
134,3,9,345963
126,1,18,271443
293,3,25,649766
244,3,68,528373
208,2,79,441676
216,6,21,567497
280,5,77,654943
205,5,79,495296
297,3,90,625489
117,5,48,340623
214,5,14,549746
265,3,97,562026
140,5,26,387781
142,3,68,340541
76,5,91,231945
58,2,68,130930
162,4,24,412890
95,6,77,304870
189,2,13,432731
219,5,59,537335
56,5,94,192729
118,1,65,235302
109,4,24,308072
76,1,37,165358
75,2,31,180347
200,6,45,533876
130,1,8,282309
144,1,24,295329
187,3,1,453338
255,5,11,623870
54,5,94,198745
214,5,70,524931
190,3,58,435129
251,2,95,514008
196,3,15,469296
124,5,75,336220
102,4,78,282393
166,3,19,391204
243,3,87,518888
82,1,53,161228
225,6,48,573856
38,1,96,69850
97,2,85,208193
98,6,15,343254
102,4,64,272526
107,6,10,366358
212,6,51,549186
225,5,72,548699
104,1,67,202542
168,4,73,399629
31,1,44,78035
147,2,84,311924
282,2,97,569547
263,1,90,511594
110,2,3,260327
267,3,71,581728
282,6,16,705925
127,5,59,349400
104,5,44,308295
181,3,23,419264
199,6,65,512755
105,6,66,336688
38,4,5,173438
44,2,23,127390
36,4,100,133751
183,4,33,457583
234,6,77,588376
51,6,74,213163
161,1,81,321071
288,3,55,631849
162,2,4,365472
229,3,80,502613
250,2,28,545669
281,5,65,667726
256,6,48,644189
247,6,78,610587
67,2,49,156119
243,6,16,624123
41,1,12,98541
225,1,35,466793
171,6,96,458254
70,5,78,224305
139,5,2,398993
198,1,97,380600
296,5,97,678772
155,5,21,435262
178,3,9,436704
92,3,58,244260
54,3,29,171480
255,2,71,529443
213,1,94,416796
272,2,81,553444
199,6,28,530931
231,4,1,569838
160,5,97,413143
236,6,67,598761
199,4,88,457690
115,3,99,272924
125,2,67,268598
30,1,67,55354
108,2,47,244070
51,4,65,182850
205,4,68,482565
246,4,52,577427
287,1,78,570881
172,3,70,388169
275,3,93,586998
196,5,60,493968
105,1,29,225111
132,1,61,265163
206,6,100,522805
111,5,89,317408
170,5,90,433986
171,1,87,324309
179,5,49,458527
249,4,41,575542
90,5,79,279555
247,3,42,549540
167,5,52,439852
192,1,98,371537
253,3,14,578615
255,5,76,608584
151,6,1,443232
135,3,94,313925
124,1,14,270376
128,1,10,277724
273,6,81,658686
118,3,18,297937
298,3,97,639942
140,3,98,325467
115,4,48,314241
54,5,80,208036
160,4,83,378415
72,6,64,259500
170,1,26,351040
183,5,0,483358
200,2,56,425530
221,5,51,549715
278,1,44,564092
163,3,53,370316
206,2,74,427454
231,1,78,460133
278,3,95,596202
100,4,17,284775
200,6,26,542546
183,5,73,453863
84,5,88,252818
208,4,56,488631
286,3,94,600795
117,1,45,241517
141,5,31,385242
284,4,43,651286
101,1,20,221657
123,4,33,329928
219,4,61,520377
166,3,95,371957
31,4,71,143572
41,4,43,157493
81,5,64,253519
263,4,47,609334
65,2,73,149887
183,1,39,385192
114,3,26,285886
249,3,79,549143
121,5,97,326212
294,6,43,729489
273,3,56,603179
252,3,48,560260
48,4,2,197050
196,3,92,428828
137,6,39,405695
251,5,60,609142
82,3,52,226670
119,2,92,241287
166,5,6,460553
237,6,30,611779
87,3,26,240394
267,4,15,619669
54,1,15,127912
159,4,58,392294
177,5,33,463677
66,6,33,276381
277,2,22,596747
217,4,64,509435
235,3,13,537115
205,3,82,458184
188,1,50,388497
198,6,47,532522
139,5,85,369291
107,2,18,264376
217,3,44,499510
39,6,95,199073
206,4,95,483588
184,4,46,456035
80,6,52,292387
52,2,100,121396
164,6,81,439452
129,4,21,347409
139,6,94,390294
257,1,38,514397
268,1,32,551321
257,6,91,620746
160,6,63,454128
280,6,88,672846
178,1,71,354045
193,5,43,485167
295,6,27,735561
175,3,91,391786
48,1,59,88232
127,5,49,352702
39,1,58,81201
45,6,5,231436
254,6,4,658957
265,5,82,621037
47,4,69,170571
121,5,40,351283
80,4,90,219114
86,6,46,312549
151,6,70,433181
247,4,51,571791
210,2,54,454351
152,3,86,346266
299,5,52,693690
280,1,58,555997
98,5,68,290825
168,1,27,347752
206,1,96,394952
33,1,34,73611
54,5,59,209554
114,4,81,295750
146,4,51,368973
190,4,91,452204
241,4,98,534849
167,5,2,454623
35,6,6,222551
146,3,99,331718
216,5,19,552174
42,5,22,201429
122,6,53,370575
271,5,33,646038
102,5,97,297340
229,4,74,521797
75,2,86,159808
130,2,9,305045
115,3,20,299373
72,1,74,145431
105,3,79,253431
231,3,57,512854
169,4,47,416237
122,3,87,284588
173,3,9,410984
296,1,98,585243
205,1,27,426718
260,2,65,534599
203,2,7,449952
81,6,75,279090
257,6,54,649209
184,1,68,364957
284,1,33,582317
98,2,3,237241
163,6,66,447589
131,2,41,294347
60,1,14,135448
256,2,69,531184
229,1,25,463053
290,4,99,643339
179,4,61,425114
35,4,84,142232
252,1,69,499173
268,4,18,638582
221,1,61,446397
277,6,8,704432
124,1,63,242626
51,3,69,156555
294,4,71,651216
183,1,64,368177
143,1,28,295103
228,3,83,498564
235,3,78,517870
269,3,13,617094
72,4,4,242980
148,5,87,376869
228,3,72,493287
279,6,1,705119
182,2,43,390551
260,6,6,661643
65,6,47,269505
81,2,50,199852
102,5,50,314222
35,4,35,151739
90,3,31,234794
157,6,50,438539
204,2,51,427712
101,2,14,250275
42,5,90,179713
263,3,35,593855
35,2,77,86799
131,3,69,306962
287,3,24,632109
32,4,46,150300
152,3,10,380729
189,3,32,442566
141,6,90,397310
92,1,20,193670
185,1,97,349097
107,5,31,322806
74,5,42,258246
292,6,74,710200
36,2,43,114555
262,1,63,529952
71,4,89,197279
128,1,44,266861
286,4,7,677980
185,1,16,386911
225,1,42,451254
230,3,69,504997
194,2,30,430687
227,5,33,559578
262,4,58,606030
253,1,1,533306
173,2,39,381036
262,6,81,639240
70,6,97,256680
151,1,29,312798
120,3,74,289169
261,3,96,564979
165,3,14,389410
184,5,35,486476
52,5,38,218178
141,1,69,272438
206,4,2,512370
178,2,61,373286
262,5,99,618525
214,5,91,516394
274,4,15,635446
85,1,61,179478
272,4,39,633131
215,3,86,472104
244,3,59,534310
292,5,58,680770
115,4,87,304094
137,3,64,324470
167,6,3,479459
35,5,64,167848
224,5,44,559059
35,4,48,160137
123,6,91,362960
64,2,66,145932
239,5,60,570106
256,4,58,593186
221,4,5,536721
238,2,48,504101
284,4,75,634020
257,1,85,497798
58,4,97,175010
213,1,16,452750
244,2,23,519864
238,5,83,563302
177,2,20,393596
128,6,99,364325
56,2,27,160513
147,3,35,357421
41,4,90,136902
223,5,33,555224
31,4,78,132065
96,2,43,229140
230,3,99,490006
186,1,17,396775
205,2,61,427191
46,4,33,177116
202,3,68,457491
204,2,13,446615
296,1,32,599663
215,3,39,484091
33,3,31,133151
240,3,16,550565
200,1,61,408856
247,5,67,596835
233,1,86,452512
51,2,92,124536
96,2,15,234162
68,4,4,227448
196,5,51,500189
136,5,99,366296
97,5,60,303542
298,4,20,695019
284,2,89,574899
158,2,39,358992
215,4,22,530083
87,4,85,248921
230,3,38,513563
248,1,30,505379
123,5,71,349198
33,4,0,156635
195,1,89,370754
121,5,62,342430
203,6,10,546917
40,2,87,90417
31,1,92,56226
214,3,46,483499
64,4,35,221361
285,5,17,680433
58,3,51,174200
97,4,40,268586
80,3,21,229895
259,3,35,574597
56,2,92,128249
58,4,68,189995
179,6,69,476581
133,1,73,264004
289,4,18,668595
140,4,68,343142
248,1,11,515107
201,4,76,466630
147,2,51,329506
68,3,94,180817
205,5,90,492267
265,1,12,552159
52,6,13,257330
251,4,77,577039
97,1,79,181631
209,1,73,408082
53,1,71,97670
210,2,30,455433
106,5,57,304322
167,5,82,422678
274,5,43,662364
112,5,13,345061
220,3,15,501533
249,2,77,521736
72,3,76,184002
39,4,42,166256
184,6,14,512550
123,3,71,297927
151,5,52,401392
227,2,44,496103
70,5,69,235190
65,2,38,173645
270,6,57,664921
252,6,59,636129
117,3,38,290067
186,2,80,391226
185,5,59,478403
283,2,77,587533
215,4,14,525461
237,6,39,605700
295,6,82,698609
110,5,73,307336
145,3,68,328414
181,2,37,402630
244,1,80,472001
55,5,36,210910
63,4,89,192010
277,2,61,583205
95,3,21,259887
225,6,99,554935
94,3,33,259260
108,1,28,233319
148,1,76,283369
167,6,7,474485
200,2,59,424320
85,6,14,319477
124,2,50,278182
63,3,62,176956
245,5,100,565417
35,6,8,223895
166,2,78,348099
141,3,78,333084
169,4,39,417760
110,5,68,315741
195,5,53,497413
276,4,10,649564
157,5,2,433731
115,4,98,286158
184,4,93,428542
236,3,1,537999
133,2,77,293640
38,5,4,191221
251,3,58,557122
64,6,39,262266
104,4,64,288419
157,6,90,428645
192,3,84,417120
175,2,82,365345
93,4,79,260545
103,6,90,312004
251,4,46,582370
145,5,25,405019
148,6,73,419915
39,3,40,133947
123,6,44,374118
292,4,71,652888
201,4,25,490130
291,1,28,593869
40,4,29,167484
204,2,80,422822
55,2,29,152264
188,1,22,387198
180,4,32,437909
221,2,91,460628
110,1,30,230541
207,1,41,414979
234,1,16,484744
97,3,12,255128
279,6,11,705581
212,3,68,478139
57,5,34,217114
169,2,19,380202
204,4,39,484733
70,5,79,228520
220,3,11,504912
194,2,65,403166
278,5,9,686614
76,2,93,166113
40,3,91,115914
188,5,32,480440
270,1,42,554492
190,3,63,423773
230,4,29,544091
293,6,83,697107
172,4,31,422171
250,1,95,490451
98,1,85,194578
216,6,55,557780
191,2,1,421625
264,4,9,624645
51,3,19,161193
190,5,71,479229
286,3,85,616763
258,4,9,612429
127,6,27,397043
42,5,5,216426
49,1,5,113577
175,4,93,405947
55,6,27,258857
106,4,65,293185
286,5,12,699827
136,1,35,285803
88,4,31,271781
297,1,52,604854
272,6,68,668344
75,5,87,241774
245,5,5,614485
48,6,75,218511
201,4,97,471445
112,4,61,295370
298,1,1,626301
109,6,62,338331
30,6,81,185752
87,6,85,289515
259,2,80,532329
264,2,45,563761
174,1,59,356300
144,6,92,392143
143,1,98,274918
257,5,97,609808
220,1,82,430565
207,3,77,466177
134,4,59,337002
163,4,61,400232
48,4,48,184063
293,6,53,719527
220,1,71,437663
281,1,10,586925
185,3,55,414488
209,6,77,539174
235,2,38,502957
75,5,6,276981
137,5,18,382332
46,2,44,131742
207,4,42,494209
152,4,90,373624
276,2,2,597755
80,4,63,243058
276,1,75,542271
242,1,47,489478
276,6,19,684813
82,2,33,192686
100,3,37,261243
194,1,84,371294
205,3,75,446027
289,6,92,682395
136,5,63,374955
264,2,66,558311
274,2,39,584770
79,4,27,237632
133,3,31,335840
142,6,7,422101
45,5,10,210537
144,3,20,355066
145,1,62,289308
84,4,72,247759
241,3,34,546943
228,2,65,486270
129,3,12,335300
223,2,18,489837
109,4,99,279125
236,1,0,492437
95,2,4,232648
144,3,4,363598
225,6,59,581198
82,2,46,188182
218,5,72,523624
164,1,66,322039
289,1,43,578075
241,4,55,551423
88,2,27,224176
95,4,67,271331
180,3,62,401302
225,2,53,471516
197,2,60,422809
195,5,36,500520
185,2,1,414343
111,3,88,269996
106,3,68,267632
231,2,92,467510
155,4,30,403139
69,3,46,185961
145,1,14,316865
46,6,19,236860
224,6,75,561990
164,1,77,320344
239,1,49,476194
42,3,58,128831
286,5,95,653067
82,5,78,251902
191,4,84,458036
103,3,92,250131
239,5,70,571927
178,1,5,376223
164,1,35,332055
131,1,66,253996
86,5,81,257993
189,1,43,378615
148,2,40,323795
257,5,85,595072
188,3,57,419463
287,3,53,617844
170,1,49,350251
81,3,84,209893
264,5,27,634467
41,2,13,125407
211,4,34,508712
272,2,97,550196
264,3,84,574879
167,1,58,334572
43,2,27,129936
165,3,79,382425
298,4,0,705800
147,2,77,306691
147,4,95,355467
75,2,80,171255
183,1,0,393625
38,2,21,121579
260,3,29,575541
53,3,62,159195
153,1,87,287386
71,1,68,149544
237,6,42,606877
238,1,21,493155
145,4,4,391130
177,1,7,375404
255,3,66,561707
267,5,38,652196
223,6,81,572732
295,5,34,708071
159,5,8,445112
36,6,31,212880
84,1,6,195542
269,1,96,516953
257,4,97,572471
276,3,73,597956
131,2,4,314953
300,1,14,611821
256,1,73,511664
56,1,35,113774
117,1,34,244791
180,1,45,367950
246,4,35,575453
148,2,85,319006
185,6,72,494541
205,3,20,474497
85,4,99,221268
138,6,29,416202
154,1,96,286415
189,5,88,476991
122,4,80,315245
208,2,92,431845
87,6,78,298450
263,2,13,575690
140,5,38,393810
109,3,64,273630
107,2,95,234355
208,5,48,522599
154,5,19,431101
228,5,58,550830
163,6,10,469911
170,5,25,449075
276,5,49,661828
47,4,0,195969
216,5,82,517518
274,2,40,587155
94,1,91,170579
228,2,43,479602
231,6,75,590261
126,3,96,287217
231,3,51,513436
259,1,13,537498
197,3,62,434360
148,5,91,382377
158,6,16,465179
80,6,69,285347
233,6,74,581345
215,3,16,508402
58,3,3,185489
229,1,0,474569
71,1,85,124814
72,3,54,189818
242,1,74,484462
128,5,33,366069
293,1,17,597074
148,1,6,326820
292,2,83,597131
185,6,48,509574
56,6,87,235572
237,4,16,564043
141,1,7,302840
164,5,15,453180
268,6,31,677123
215,3,92,471929
65,5,17,242343
66,5,70,223463
101,1,52,203190
71,5,93,232829
177,1,61,357196
62,6,80,239318
44,2,24,131948
164,1,88,322098
152,4,64,374602
192,6,78,512167
63,4,59,206639
170,1,31,347428
145,5,85,373219
146,6,22,434448
101,5,19,322583
262,1,22,542669
153,4,74,374920
194,2,23,429057
124,5,53,350229
162,3,87,371247
172,2,95,360064
252,5,14,617205
68,3,100,168292
143,1,54,287837
42,5,90,180030
42,3,71,136973
275,1,42,558596
208,5,86,498428
228,6,21,603377
275,5,6,668227
212,5,12,539178
38,6,93,187530
229,2,59,479914
89,4,22,272203
232,6,2,610289
104,2,41,248269
182,1,68,352019
119,5,40,348295
280,4,98,618250
263,5,25,650714
213,4,74,496749
207,1,72,404985
160,6,57,446028
73,1,8,173511
140,4,58,347188
141,6,67,409149
105,3,50,270172
250,1,13,515053
216,5,37,537454
135,2,3,309272
51,3,50,155167
46,6,65,210789
115,6,32,375504
101,5,59,300712
117,1,5,262456
297,5,25,701727
117,6,56,359121
248,3,97,531722
208,2,23,446887
271,2,0,584098
259,1,70,514664
100,5,60,299302
65,4,87,190448
280,5,89,653486
137,6,50,404690
63,2,79,145122
210,3,11,481238
39,3,10,140060
292,1,79,577347
161,6,16,459821
249,2,26,529161
36,2,53,91151
261,2,16,563484
194,1,19,412732
148,1,90,281239
169,6,18,479799
131,4,42,341907
88,4,98,245580
102,5,3,337662
87,4,90,240989
143,1,54,293368
227,5,60,555012
34,2,26,97647
160,3,35,379281
62,1,49,122663
253,4,33,601814
267,1,3,565710
177,3,100,389855
44,1,42,89312
280,4,38,639476
241,6,21,630499
31,5,16,180290
79,1,45,155198
192,1,83,385783
238,5,73,575421
80,6,92,269594
92,3,20,251859
220,2,89,452413
113,2,84,250510
54,3,64,165364
128,4,82,327783
185,2,44,401280
59,6,91,231629
284,4,22,660336
131,5,46,360131
84,1,14,188200
111,3,40,287598
252,2,59,534992
120,4,5,335243
72,4,35,237416
39,2,2,125546
213,5,64,515629
271,1,69,543548
64,3,16,192435
142,3,89,324163
181,6,93,476742
122,1,41,254154
238,4,41,564179
283,5,77,653092
84,6,24,313119
144,1,90,277008
199,4,52,471879
256,3,41,564010
74,4,0,256005
212,5,73,525029
49,1,44,100901
122,1,99,226120
133,4,90,337094
222,1,0,475843
130,3,58,315976
66,2,85,154632
294,5,79,678847
33,6,63,190000
229,1,94,439228
156,6,73,442601
275,5,76,638749
268,1,81,529359
231,1,100,444219
138,5,86,372517
295,6,45,716768
292,3,93,630176
292,4,65,651437
162,2,73,350116
232,6,31,593276
34,6,0,223409
151,4,75,371324
182,3,40,428156
159,3,35,372614
52,4,51,192655
117,6,54,356838
227,6,98,566051
175,6,29,488155
261,3,72,561775
230,1,93,446290
157,3,74,366288
137,5,66,373393
57,4,77,191953
249,3,64,547696
260,5,96,603906
284,3,53,629893
66,4,61,214844
188,2,39,401676
280,6,26,691460
256,6,85,621206
268,4,49,609477
128,3,84,288236
31,4,65,143517
141,4,74,347535
106,2,25,258418
194,3,1,460342
126,4,74,331663
204,2,70,430912
52,6,23,242146
74,2,87,166064
191,2,20,429027
151,3,88,342646
90,3,79,228161
109,3,76,254357
126,2,16,293650
167,4,62,401652
179,4,78,427604
47,5,31,208296
190,3,44,442194
51,2,4,141741
240,1,60,479240
67,2,53,162930
165,3,72,375181
270,4,14,629646
85,5,72,264368
77,6,18,302450
37,4,41,148572
254,6,51,630987
108,2,19,266128
151,6,90,406865
216,4,37,516482
244,5,88,579357
157,6,0,462410
219,3,41,497744
200,1,16,421965
138,6,42,413247
33,4,63,146767
189,2,29,410885
279,4,24,657292
61,3,86,166069
48,1,66,90430
155,4,72,383554
102,4,72,265769
124,6,23,383704
61,5,56,226872
202,6,2,556320
83,4,98,236640
49,4,82,170346
42,6,8,231966
85,2,4,210229
136,5,26,384885
188,5,4,504378
253,5,60,602360
88,4,23,259221
129,6,30,393576
67,6,76,248762
223,6,78,559607
87,1,43,179150
42,4,10,175230
118,4,5,325823
94,2,65,209640
267,4,95,595166
123,4,99,298174
191,3,79,433738
195,4,94,460143
257,2,70,530760
61,4,24,207338
111,6,84,345391
43,1,21,106408
57,3,33,179430
244,3,64,546392
195,2,94,401271
281,4,1,670207
243,6,2,639178
165,4,19,420823
205,2,46,446707
141,4,70,359262
158,4,63,398739
163,1,56,318718
169,4,40,427681
269,4,99,590132
252,1,18,528641
286,5,58,668818
186,2,51,408719
61,5,17,246998
105,4,87,267533
223,3,15,519337
43,1,43,90218
282,1,82,563106
247,1,42,504887
233,5,65,555346
133,1,88,258953
223,3,60,505914
218,6,8,577529
268,5,67,630455
93,2,97,195801
98,5,87,288028
151,3,86,341449
72,4,2,235976
73,5,71,241175
40,5,56,172690
90,4,0,286857
234,4,13,564826
117,1,61,239913
82,6,7,316643
176,1,36,360008
145,4,70,370972
220,6,56,577165
224,4,89,507369
180,4,10,447759
197,1,11,405746
30,1,86,55967
56,1,63,119995
215,1,92,413987
36,3,6,139469
208,6,36,560125
272,2,87,556724
119,1,10,249391
118,5,60,338943
272,3,82,591296
200,6,29,548032
246,3,76,541388
188,3,97,407672
207,2,49,442851
114,1,36,231332
237,3,14,544843
138,4,37,352489
217,1,24,447210
264,5,98,611329
257,4,96,578558
259,4,68,584575
222,1,67,442693
205,4,98,463696
264,3,76,564121
215,5,38,542611
294,5,10,708012
169,5,78,422942
293,1,27,601256
287,4,21,664881
53,6,45,242555
160,3,42,369078
253,2,23,545268
221,2,40,470763
255,6,75,623580
79,1,11,170459
295,3,88,622120
158,4,86,385503
291,5,70,679535
143,2,9,330354
212,5,52,522059
286,6,26,703314
262,6,88,635306
170,6,68,453072
50,2,18,146516
165,2,44,368631
98,1,42,205075
181,5,20,487823
294,4,70,653341
102,1,97,189437
270,6,32,687150
173,4,39,433067
32,3,22,139332
156,4,13,412586
159,6,60,439906
71,3,55,187573
264,2,63,553808
54,3,44,160120
122,4,57,325220
287,5,83,670709
298,4,60,672834
180,3,42,425000
162,4,97,384863
65,2,35,156139
89,5,17,305246
139,4,0,378757
252,2,89,523266
200,6,8,555852
136,3,48,325965
294,5,3,705433
108,3,67,263582
180,4,77,427143
246,6,100,603451
238,1,8,499601
239,5,51,577059
97,6,30,324034
268,1,84,531126
201,5,32,521188
45,3,29,146746
223,1,16,458877
260,6,38,652706
157,1,27,332617
120,6,91,359723
64,5,52,227506
175,3,58,403339
244,2,8,528245
96,6,9,335271
37,4,69,142495
279,5,97,635756
232,4,9,560851
182,3,79,414133
199,5,51,504943
148,3,55,349685
