id_venta,fecha,unidades,importe,canal,ciudad_x,cod_postal,municipio_id,id_hash,ciudad_y,cp_trunc,decada_nacimiento
839,2025-02-27,8,250.46,app,Valladolid,47001,470,b17ef6d19c7a5b1ee83b907c595526dcb1eb06db8227d650d5dda0a9f4ce8cd9,Valladolid,470,2000s
840,2025-01-23,7,291.75,app,Valladolid,47010,470,a68b412c4282555f15546cf6e1fc42893b7e07f271557ceb021821098dd66c1b,Valladolid,470,1980s
841,2025-01-25,1,57.27,tienda,Valencia,46023,460,52f11620e397f867b7d9f19e48caeb64658356a6b5d17138c00dd9feaf5d7ad6,Valencia,460,1970s
842,2025-01-24,8,281.19,tienda,Madrid,28002,280,f0bc318fb8965cad8d73d578cd03c63b7987dc6a79b906aada091e1b6a13443f,Madrid,280,2000s
843,2025-02-17,5,10.84,app,Málaga,29004,290,9f1f9dce319c4700ef28ec8c53bd3cc8e6abe64c68385479ab89215806a5bdd6,Málaga,290,1960s
844,2025-01-13,10,31.54,app,Valencia,46023,460,52f11620e397f867b7d9f19e48caeb64658356a6b5d17138c00dd9feaf5d7ad6,Valencia,460,1970s
845,2025-02-21,4,216.75,web,Murcia,30002,300,0fecf9247f3ddc84db8a804fa3065c013baf6b7c2458c2ba2bf56c2e1d42ddd4,Murcia,300,1980s
846,2025-01-03,10,87.82,tienda,Bilbao,48001,480,2811745d7b8d8874f6e653d176cefdd19e05e920ce389b9b7e83e5b2dfa546c7,Bilbao,480,1980s
847,2025-01-13,7,295.36,tienda,Murcia,30002,300,4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a,Murcia,300,1960s
848,2025-02-06,3,152.6,app,Valladolid,47010,470,d6f0c71ef0c88e45e4b3a2118fcb83b0def392d759c901e9d755d0e879028727,Valladolid,470,1970s
849,2025-02-12,10,222.95,app,Zaragoza,50007,500,ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,Zaragoza,500,1960s
850,2025-01-05,2,178.51,tienda,Zaragoza,50007,500,69f59c273b6e669ac32a6dd5e1b2cb63333d8b004f9696447aee2d422ce63763,Zaragoza,500,1960s
851,2025-03-01,4,173.12,app,Zaragoza,50001,500,d2f483672c0239f6d7dd3c9ecee6deacbcd59185855625902a8b1c1a3bd67440,Zaragoza,500,1990s
852,2025-01-13,1,255.06,app,Zaragoza,50001,500,2c7d5490e6050836f8f2f0d496b1c8d6a38d4ffac2b898e6e77751bdcd20ebf5,Zaragoza,500,2000s
853,2025-02-09,9,79.61,web,Madrid,28003,280,303c8bd55875dda240897db158acf70afe4226f300757f3518b86e6817c00022,Madrid,280,1970s
854,2025-01-28,1,194.09,web,Valencia,46023,460,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,Valencia,460,1960s
855,2025-02-24,5,298.56,tienda,Málaga,29001,290,9b871512327c09ce91dd649b3f96a63b7408ef267c8cc5710114e629730cb61f,Málaga,290,1980s
856,2025-01-30,9,151.19,tienda,Madrid,28002,280,ea5b27556fbb134def2c2fbf944d9cdda3dbdb6b10473a1aec59f6f170c4ca3a,Madrid,280,1990s
857,2025-01-04,7,86.99,app,Murcia,30002,300,28dae7c8bde2f3ca608f86d0e16a214dee74c74bee011cdfdd46bc04b655bc14,Murcia,300,1990s
858,2025-01-21,4,6.52,web,Valencia,46001,460,a0eaec5a55dc2f5b2ba523018adc485ff620b9d83509b9f37186a7716e438d21,Valencia,460,2000s
859,2025-02-26,1,173.69,app,Murcia,30007,300,73475cb40a568e8da8a045ced110137e159f890ac4da883b6b17dc651b3a8049,Murcia,300,1990s
860,2025-02-14,2,130.03,tienda,Bilbao,48003,480,e5b861a6d8a966dfca7e7341cd3eb6be9901688d547a72ebed0b1f5e14f3d08d,Bilbao,480,1970s
861,2025-01-11,2,102.12,app,Valladolid,47001,470,16dc368a89b428b2485484313ba67a3912ca03f2b2b42429174a4f8b3dc84e44,Valladolid,470,1980s
862,2025-01-02,1,146.59,app,Sevilla,41002,410,1a6562590ef19d1045d06c4055742d38288e9e6dcd71ccde5cee80f1d5a774eb,Sevilla,410,1980s
863,2025-02-23,2,78.87,web,Zaragoza,50002,500,68519a9eca55c68c72658a2a1716aac3788c289859d46d6f5c3f14760fa37c9e,Zaragoza,500,1990s
864,2025-01-22,6,250.59,app,Valladolid,47002,470,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Valladolid,470,1990s
865,2025-01-05,10,233.85,web,Madrid,28011,280,1be00341082e25c4e251ca6713e767f7131a2823b0052caf9c9b006ec512f6cb,Madrid,280,1990s
866,2025-02-10,2,136.7,tienda,Zaragoza,50001,500,0e17daca5f3e175f448bacace3bc0da47d0655a74c8dd0dc497a3afbdad95f1f,Zaragoza,500,1990s
867,2025-02-28,6,14.84,app,Murcia,30002,300,e29c9c180c6279b0b02abd6a1801c7c04082cf486ec027aa13515e4f3884bb6b,Murcia,300,1970s
868,2025-02-20,8,42.62,tienda,Valladolid,47002,470,86e50149658661312a9e0b35558d84f6c6d3da797f552a9657fe0558ca40cdef,Valladolid,470,2000s
869,2025-02-09,2,189.72,tienda,Málaga,29004,290,210e3b160c355818509425b9d9e9fd3ea2e287f2c43a13e5be8817140db0b9e6,Málaga,290,2000s
870,2025-02-05,7,20.4,web,Murcia,30002,300,35135aaa6cc23891b40cb3f378c53a17a1127210ce60e125ccf03efcfdaec458,Murcia,300,1980s
871,2025-02-09,4,226.83,app,Sevilla,41002,410,1a6562590ef19d1045d06c4055742d38288e9e6dcd71ccde5cee80f1d5a774eb,Sevilla,410,1980s
872,2025-01-30,7,118.26,app,Zaragoza,50001,500,e7f6c011776e8db7cd330b54174fd76f7d0216b612387a5ffcfb81e6f0919683,Zaragoza,500,1970s
873,2025-01-22,1,197.02,web,Valladolid,47010,470,41cfc0d1f2d127b04555b7246d84019b4d27710a3f3aff6e7764375b1e06e05d,Valladolid,470,1990s
874,2025-01-22,2,178.4,tienda,Sevilla,41010,410,768b84ef05f655d57fe22d488451f075365f6cd18a13073466aa826cc0ebdbfb,Sevilla,410,1960s
875,2025-02-08,10,215.42,tienda,Zaragoza,50001,500,7902699be42c8a8e46fbbb4501726517e86b22c56a189f7625a6da49081b2451,Zaragoza,500,1990s
876,2025-01-09,5,193.02,web,Bilbao,48002,480,2cfc8ccbd7c0b17615323b41e815651ff2ae9ffae45a4599c0499b98ff940429,Bilbao,480,1960s
877,2025-01-31,8,218.76,tienda,Zaragoza,50001,500,0f4121d0ef1df4c86854c7ebb47ae1c93de8aec8f944035eeaa6495dd71a0678,Zaragoza,500,1960s
878,2025-01-09,1,240.12,tienda,Málaga,29002,290,0f8ef3377b30fc47f96b48247f463a726a802f62f3faa03d56403751d2f66c67,Málaga,290,1980s
879,2025-02-07,6,133.58,web,Zaragoza,50001,500,a512db2741cd20693e4b16f19891e72b9ff12cead72761fc5e92d2aaf34740c1,Zaragoza,500,2000s
880,2025-02-26,3,164.64,tienda,Málaga,29010,290,308831041ea4863c3f87d222c31f759411898c874a9006b4bd6c745858b8f3bd,Málaga,290,1960s
881,2025-01-20,5,182.98,web,Sevilla,41001,410,749fc650cacb0f06547520d53c31505c8156e0a3be07073eddb2ef3ad9e383ba,Sevilla,410,1990s
882,2025-02-03,3,178.0,tienda,Murcia,30002,300,ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d,Murcia,300,2000s
883,2025-02-02,9,246.66,tienda,Madrid,28011,280,1be00341082e25c4e251ca6713e767f7131a2823b0052caf9c9b006ec512f6cb,Madrid,280,1990s
884,2025-01-23,4,62.65,app,Valencia,46021,460,16badfc6202cb3f8889e0f2779b19218af4cbb736e56acadce8148aba9a7a9f8,Valencia,460,1970s
885,2025-02-20,4,25.18,app,Málaga,29001,290,5ef6fdf32513aa7cd11f72beccf132b9224d33f271471fff402742887a171edf,Málaga,290,1990s
886,2025-02-14,8,209.09,app,Sevilla,41001,410,82c01ce15b431d420eb6a1febfba7d7a2b69e5bcdcb929cb42cd3e9179d43fc4,Sevilla,410,1990s
887,2025-02-24,6,175.63,app,Valencia,46023,460,734d0759cdb4e0d0a35e4fd73749aee287e4fdcc8648b71a8d6ed591b7d4cb3f,Valencia,460,1980s
888,2025-01-27,2,101.94,web,Zaragoza,50001,500,1d0ebea552eb43d0b1e1561f6de8ae92e3de7f1abec52399244d1caed7dbdfa6,Zaragoza,500,2000s
889,2025-02-01,1,69.72,app,Valladolid,47002,470,785f3ec7eb32f30b90cd0fcf3657d388b5ff4297f2f9716ff66e9b69c05ddd09,Valladolid,470,1980s
890,2025-02-14,10,72.93,tienda,Murcia,30002,300,28dae7c8bde2f3ca608f86d0e16a214dee74c74bee011cdfdd46bc04b655bc14,Murcia,300,1990s
891,2025-01-31,6,221.7,app,Valladolid,47002,470,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Valladolid,470,1990s
892,2025-01-14,1,123.09,web,Murcia,30001,300,684fe39f03758de6a882ae61fa62312b67e5b1e665928cbf3dc3d8f4f53e3562,Murcia,300,1960s
893,2025-01-05,9,110.58,tienda,Zaragoza,50001,500,e7f6c011776e8db7cd330b54174fd76f7d0216b612387a5ffcfb81e6f0919683,Zaragoza,500,1970s
894,2025-01-19,10,134.92,web,Bilbao,48003,480,96061e92f58e4bdcdee73df36183fe3ac64747c81c26f6c83aada8d2aabb1864,Bilbao,480,2000s
895,2025-01-02,5,63.74,tienda,Madrid,28001,280,535fa30d7e25dd8a49f1536779734ec8286108d115da5045d77f3b4185d8f790,Madrid,280,1990s
896,2025-02-26,3,82.29,web,Murcia,30002,300,6c658ee83fb7e812482494f3e416a876f63f418a0b8a1f5e76d47ee4177035cb,Murcia,300,1990s
897,2025-01-16,1,57.67,tienda,Valencia,46023,460,1e68ed4e3d58a51096a7feea3947f40debf1fd9246ec977eb62ab93c81823ad9,Valencia,460,1970s
898,2025-02-28,3,34.85,web,Valencia,46021,460,13671077b66a29874a2578b5240319092ef2a1043228e433e9b006b5e53e7513,Valencia,460,1990s
899,2025-01-22,5,281.15,web,Sevilla,41010,410,c837649cce43f2729138e72cc315207057ac82599a59be72765a477f22d14a54,Sevilla,410,1980s
900,2025-01-24,3,243.8,app,Valladolid,47002,470,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Valladolid,470,1990s
901,2025-02-26,2,214.73,tienda,Sevilla,41005,410,56f4da26ed956730309fa1488611ee0f13b0ac95ebb1bc9b5d210e31ff70e79c,Sevilla,410,1970s
902,2025-02-20,9,60.94,web,Zaragoza,50007,500,49d180ecf56132819571bf39d9b7b342522a2ac6d23c1418d3338251bfe469c8,Zaragoza,500,1990s
903,2025-01-21,4,181.87,tienda,Zaragoza,50007,500,eb3be230bbd2844b1f5d8f2e4fab9ffba8ab22cfeeb69c4c1361993ba4f377b9,Zaragoza,500,1980s
904,2025-02-24,3,162.96,web,Zaragoza,50001,500,d6d824abba4afde81129c71dea75b8100e96338da5f416d2f69088f1960cb091,Zaragoza,500,1960s
905,2025-01-04,5,190.69,tienda,Madrid,28011,280,922c7954216ccfe7a61def609305ce1dc7c67e225f873f256d30d7a8ee4f404c,Madrid,280,1990s
906,2025-02-07,4,266.32,app,Valladolid,47001,470,e888a676e1926d0c08b5f11fb9116df58b62604b05846f39f8d6fc4dd0ba31f1,Valladolid,470,2000s
907,2025-02-20,10,143.85,tienda,Murcia,30007,300,73475cb40a568e8da8a045ced110137e159f890ac4da883b6b17dc651b3a8049,Murcia,300,1990s
908,2025-02-02,9,119.49,web,Murcia,30002,300,434c9b5ae514646bbd91b50032ca579efec8f22bf0b4aac12e65997c418e0dd6,Murcia,300,1970s
909,2025-02-03,6,141.96,app,Murcia,30001,300,51e8ea280b44e16934d4d611901f3d3afc41789840acdff81942c2f65009cd52,Murcia,300,1970s
910,2025-02-03,8,209.88,web,Zaragoza,50007,500,eb3be230bbd2844b1f5d8f2e4fab9ffba8ab22cfeeb69c4c1361993ba4f377b9,Zaragoza,500,1980s
911,2025-02-07,10,123.28,app,Murcia,30001,300,d6a4031733610bb080d0bfa794fcc9dbdcff74834aeaab7c6b927e21e9754037,Murcia,300,1970s
912,2025-01-14,4,69.76,web,Zaragoza,50002,500,9400f1b21cb527d7fa3d3eabba93557a18ebe7a2ca4e471cfe5e4c5b4ca7f767,Zaragoza,500,1990s
913,2025-01-26,7,69.49,web,Valencia,46002,460,89aa1e580023722db67646e8149eb246c748e180e34a1cf679ab0b41a416d904,Valencia,460,1960s
914,2025-01-11,6,280.97,web,Madrid,28001,280,7cb676d57114874e00c536916e6dcad2a5d3cb8c9a5abc06335df359cd9a6ef9,Madrid,280,2000s
915,2025-01-06,2,44.63,web,Málaga,29004,290,27e1615212f3c6ea846ed6c412df1361ce97f006ee20bb5aa2483a3b61d5cadd,Málaga,290,1960s
916,2025-02-03,10,108.71,tienda,Zaragoza,50001,500,9d693eeee1d1899cbc50b6d45df953d3835acf28ee869879b45565fccc814765,Zaragoza,500,1960s
917,2025-02-02,7,188.23,web,Valladolid,47001,470,79bf08685d3138f9b109c3546780f056bc954fd69377b84a2cf23622e464897b,Valladolid,470,1970s
918,2025-01-28,8,125.64,web,Valencia,46002,460,6af1f692e9496c6d0b668316eccb93276ae6b6774fa728aac31ff40a38318760,Valencia,460,1960s
919,2025-01-25,8,12.29,tienda,Zaragoza,50002,500,dbae772db29058a88f9bd830e957c695347c41b6162a7eb9a9ea13def34be56b,Zaragoza,500,1960s
920,2025-02-11,2,27.39,web,Málaga,29002,290,36ebe205bcdfc499a25e6923f4450fa8d48196ceb4fa0ce077d9d8ec4a36926d,Málaga,290,1960s
921,2025-02-02,2,166.26,web,Murcia,30002,300,4c970004b0678d439f177e77d3cabdb7e9a44df770948ddc2467cbc76b7211c3,Murcia,300,1990s
922,2025-01-07,6,39.98,tienda,Bilbao,48001,480,2ac878b0e2180616993b4b6aa71e61166fdc86c28d47e359d0ee537eb11d46d3,Bilbao,480,1980s
923,2025-01-13,6,103.46,web,Bilbao,48003,480,7f0a22117f8fe0172cf9209ff622b64a51aaeda21d58b5b62685a93dbe2dad25,Bilbao,480,1960s
924,2025-02-17,5,245.59,tienda,Málaga,29004,290,210e3b160c355818509425b9d9e9fd3ea2e287f2c43a13e5be8817140db0b9e6,Málaga,290,2000s
925,2025-02-24,9,226.95,web,Valladolid,47001,470,7f2253d7e228b22a08bda1f09c516f6fead81df6536eb02fa991a34bb38d9be8,Valladolid,470,1970s
926,2025-02-19,6,93.34,web,Murcia,30002,300,ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d,Murcia,300,2000s
927,2025-02-22,1,176.09,web,Madrid,28003,280,8df66f64b57424391d363fd6b811fed3c430c77597da265025728bd637bad804,Madrid,280,2000s
928,2025-02-18,7,285.69,tienda,Valencia,46001,460,4be84111a613654b362415e563cb7607df7b203b5d303802a8a546061bbc7847,Valencia,460,1990s
929,2025-02-16,8,226.0,tienda,Bilbao,48001,480,2ac878b0e2180616993b4b6aa71e61166fdc86c28d47e359d0ee537eb11d46d3,Bilbao,480,1980s
930,2025-02-07,8,236.86,app,Sevilla,41010,410,768b84ef05f655d57fe22d488451f075365f6cd18a13073466aa826cc0ebdbfb,Sevilla,410,1960s
931,2025-01-22,6,238.61,tienda,Madrid,28002,280,f0bc318fb8965cad8d73d578cd03c63b7987dc6a79b906aada091e1b6a13443f,Madrid,280,2000s
932,2025-02-19,7,282.87,tienda,Sevilla,41002,410,36790ecd55c2030dc553685bef719df653f413a20cdad1bfd1dc934c76686ddd,Sevilla,410,1970s
933,2025-01-29,1,256.62,web,Zaragoza,50007,500,0e6523810856a138a75dec70a9cf3778a5c70b83ac915f22c33f05db97cb3e68,Zaragoza,500,1970s
934,2025-02-06,5,262.76,app,Bilbao,48003,480,8722616204217eddb39e7df969e0698aed8e599ba62ed2de1ce49b03ade0fede,Bilbao,480,1990s
935,2025-02-01,6,244.07,web,Murcia,30002,300,ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d,Murcia,300,2000s
936,2025-01-27,7,130.59,app,Bilbao,48003,480,e5b861a6d8a966dfca7e7341cd3eb6be9901688d547a72ebed0b1f5e14f3d08d,Bilbao,480,1970s
937,2025-01-20,1,101.19,app,Valencia,46021,460,c76b405781134be1dab7fe45adfb8c32104805a01de7b863e1004b66d56edf9f,Valencia,460,1970s
938,2025-03-01,6,46.04,app,Bilbao,48001,480,4523540f1504cd17100c4835e85b7eefd49911580f8efff0599a8f283be6b9e3,Bilbao,480,1970s
939,2025-02-25,7,120.31,tienda,Bilbao,48002,480,2cfc8ccbd7c0b17615323b41e815651ff2ae9ffae45a4599c0499b98ff940429,Bilbao,480,1960s
940,2025-01-05,4,162.67,web,Murcia,30002,300,43974ed74066b207c30ffd0fed5146762e6c60745ac977004bc14507c7c42b50,Murcia,300,2000s
941,2025-01-22,8,173.01,app,Zaragoza,50002,500,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,Zaragoza,500,1990s
942,2025-01-06,9,55.57,tienda,Murcia,30002,300,0fecf9247f3ddc84db8a804fa3065c013baf6b7c2458c2ba2bf56c2e1d42ddd4,Murcia,300,1980s
943,2025-02-22,8,208.26,tienda,Bilbao,48001,480,4523540f1504cd17100c4835e85b7eefd49911580f8efff0599a8f283be6b9e3,Bilbao,480,1970s
944,2025-01-13,7,25.5,web,Sevilla,41002,410,7b1a278f5abe8e9da907fc9c29dfd432d60dc76e17b0fabab659d2a508bc65c4,Sevilla,410,1990s
945,2025-01-15,9,90.88,tienda,Valladolid,47001,470,482d9673cfee5de391f97fde4d1c84f9f8d6f2cf0784fcffb958b4032de7236c,Valladolid,470,1990s
946,2025-01-04,1,113.75,tienda,Murcia,30007,300,c0509a487a18b003ba05e505419ebb63e57a29158073e381f57160b5c5b86426,Murcia,300,1960s
947,2025-02-25,7,273.39,tienda,Sevilla,41001,410,80c3cd40fa35f9088b8741bd8be6153de05f661cfeeb4625ffbf5f4a6c3c02c4,Sevilla,410,1960s
948,2025-01-09,8,163.25,app,Sevilla,41010,410,c837649cce43f2729138e72cc315207057ac82599a59be72765a477f22d14a54,Sevilla,410,1980s
949,2025-01-25,4,286.75,tienda,Murcia,30002,300,76a50887d8f1c2e9301755428990ad81479ee21c25b43215cf524541e0503269,Murcia,300,1970s
950,2025-01-20,8,132.5,tienda,Valladolid,47001,470,482d9673cfee5de391f97fde4d1c84f9f8d6f2cf0784fcffb958b4032de7236c,Valladolid,470,1990s
951,2025-01-20,9,178.31,app,Málaga,29001,290,9cfd3c755be26b4e1645918e2a64a26e3d851ede421e0b257f783b443bc443d1,Málaga,290,1970s
952,2025-01-18,3,64.5,web,Sevilla,41001,410,0a2d643bfd24a028cd236e76575d828424ccffbfa47392bd09d8ca9dc85e2f8d,Sevilla,410,1980s
953,2025-02-22,4,122.77,app,Valladolid,47001,470,c6f3ac57944a531490cd39902d0f777715fd005efac9a30622d5f5205e7f6894,Valladolid,470,1970s
954,2025-02-28,8,172.92,web,Sevilla,41001,410,f57e5cb1f4532c008183057ecc94283801fcb5afe2d1c190e3dfd38c4da08042,Sevilla,410,1990s
955,2025-02-06,2,16.53,web,Madrid,28002,280,f0bc318fb8965cad8d73d578cd03c63b7987dc6a79b906aada091e1b6a13443f,Madrid,280,2000s
956,2025-01-23,5,211.59,web,Sevilla,41010,410,114bd151f8fb0c58642d2170da4ae7d7c57977260ac2cc8905306cab6b2acabc,Sevilla,410,1970s
957,2025-01-27,10,78.49,app,Zaragoza,50007,500,69f59c273b6e669ac32a6dd5e1b2cb63333d8b004f9696447aee2d422ce63763,Zaragoza,500,1960s
958,2025-01-30,3,118.48,app,Málaga,29001,290,9b871512327c09ce91dd649b3f96a63b7408ef267c8cc5710114e629730cb61f,Málaga,290,1980s
959,2025-01-07,1,121.1,tienda,Valladolid,47002,470,6db6eb4af1e18ab81d3878e44672185d60ca8c988c9e2f7783de220735534c33,Valladolid,470,1970s
960,2025-01-18,9,265.35,web,Sevilla,41002,410,5316ca1c5ddca8e6ceccfce58f3b8540e540ee22f6180fb89492904051b3d531,Sevilla,410,1960s
961,2025-02-14,4,219.33,web,Sevilla,41002,410,9f14025af0065b30e47e23ebb3b491d39ae8ed17d33739e5ff3827ffb3634953,Sevilla,410,1980s
962,2025-02-18,6,168.08,tienda,Sevilla,41001,410,093434a3ee9e0a010bb2c2aae06c2614dd24894062a1caf26718a01e175569b8,Sevilla,410,1990s
963,2025-02-02,6,231.13,web,Bilbao,48003,480,2fca346db656187102ce806ac732e06a62df0dbb2829e511a770556d398e1a6e,Bilbao,480,1990s
964,2025-01-11,9,79.57,tienda,Sevilla,41005,410,138d9e809e386a7b800791d1f664f56d1c55f3d1ba411b950862729bc486c5ce,Sevilla,410,2000s
965,2025-01-02,8,26.59,web,Madrid,28002,280,f0bc318fb8965cad8d73d578cd03c63b7987dc6a79b906aada091e1b6a13443f,Madrid,280,2000s
966,2025-02-17,4,122.81,web,Valencia,46001,460,cba28b89eb859497f544956d64cf2ecf29b76fe2ef7175b33ea59e64293a4461,Valencia,460,1990s
967,2025-01-01,3,78.93,web,Sevilla,41002,410,f5ca38f748a1d6eaf726b8a42fb575c3c71f1864a8143301782de13da2d9202b,Sevilla,410,1960s
968,2025-02-01,2,141.1,app,Zaragoza,50002,500,8ae4c23b80d1e7c8ff79e515fe791ebd68190bae842dda7af193db125f700452,Zaragoza,500,1960s
969,2025-02-15,3,285.26,web,Málaga,29002,290,0f8ef3377b30fc47f96b48247f463a726a802f62f3faa03d56403751d2f66c67,Málaga,290,1980s
970,2025-02-23,1,52.6,app,Valladolid,47010,470,d6f0c71ef0c88e45e4b3a2118fcb83b0def392d759c901e9d755d0e879028727,Valladolid,470,1970s
971,2025-01-12,9,91.77,app,Valladolid,47010,470,41cfc0d1f2d127b04555b7246d84019b4d27710a3f3aff6e7764375b1e06e05d,Valladolid,470,1990s
972,2025-01-11,1,27.89,app,Murcia,30002,300,43974ed74066b207c30ffd0fed5146762e6c60745ac977004bc14507c7c42b50,Murcia,300,2000s
973,2025-01-10,3,134.99,tienda,Zaragoza,50002,500,dbae772db29058a88f9bd830e957c695347c41b6162a7eb9a9ea13def34be56b,Zaragoza,500,1960s
974,2025-02-27,4,204.14,web,Sevilla,41002,410,4ec9599fc203d176a301536c2e091a19bc852759b255bd6818810a42c5fed14a,Sevilla,410,2000s
975,2025-02-23,9,192.26,app,Zaragoza,50002,500,b7a56873cd771f2c446d369b649430b65a756ba278ff97ec81bb6f55b2e73569,Zaragoza,500,1970s
976,2025-01-25,8,208.65,tienda,Málaga,29002,290,2858dcd1057d3eae7f7d5f782167e24b61153c01551450a628cee722509f6529,Málaga,290,1970s
977,2025-01-04,4,232.86,tienda,Sevilla,41010,410,4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,Sevilla,410,2000s
978,2025-02-28,2,75.37,tienda,Zaragoza,50007,500,eb3be230bbd2844b1f5d8f2e4fab9ffba8ab22cfeeb69c4c1361993ba4f377b9,Zaragoza,500,1980s
979,2025-01-02,6,296.84,tienda,Zaragoza,50001,500,0f4121d0ef1df4c86854c7ebb47ae1c93de8aec8f944035eeaa6495dd71a0678,Zaragoza,500,1960s
980,2025-01-15,2,287.83,app,Valladolid,47001,470,c6f3ac57944a531490cd39902d0f777715fd005efac9a30622d5f5205e7f6894,Valladolid,470,1970s
981,2025-02-16,7,54.28,app,Murcia,30002,300,434c9b5ae514646bbd91b50032ca579efec8f22bf0b4aac12e65997c418e0dd6,Murcia,300,1970s
982,2025-02-22,9,101.51,app,Zaragoza,50002,500,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,Zaragoza,500,1990s
983,2025-02-09,9,66.1,web,Murcia,30001,300,29db0c6782dbd5000559ef4d9e953e300e2b479eed26d887ef3f92b921c06a67,Murcia,300,1980s
984,2025-01-08,2,73.56,web,Sevilla,41002,410,36790ecd55c2030dc553685bef719df653f413a20cdad1bfd1dc934c76686ddd,Sevilla,410,1970s
985,2025-01-12,6,9.42,tienda,Sevilla,41005,410,e0f05da93a0f5a86a3be5fc0e301606513c9f7e59dac2357348aa0f2f47db984,Sevilla,410,1980s
986,2025-01-14,2,140.34,app,Valencia,46023,460,27badc983df1780b60c2b3fa9d3a19a00e46aac798451f0febdca52920faaddf,Valencia,460,1990s
987,2025-02-11,1,189.05,tienda,Valladolid,47010,470,d6f0c71ef0c88e45e4b3a2118fcb83b0def392d759c901e9d755d0e879028727,Valladolid,470,1970s
988,2025-01-27,10,93.95,web,Bilbao,48002,480,b1556dea32e9d0cdbfed038fd7787275775ea40939c146a64e205bcb349ad02f,Bilbao,480,1970s
989,2025-02-15,10,163.17,tienda,Málaga,29002,290,2858dcd1057d3eae7f7d5f782167e24b61153c01551450a628cee722509f6529,Málaga,290,1970s
990,2025-01-07,7,181.96,app,Zaragoza,50002,500,6566230e3a3ce3774c1bbc7c18b590ae0f457bbcd511e90e3e7dca2a02e7addc,Zaragoza,500,1970s
991,2025-01-22,6,56.72,app,Málaga,29004,290,c75cb66ae28d8ebc6eded002c28a8ba0d06d3a78c6b5cbf9b2ade051f0775ac4,Málaga,290,1970s
992,2025-01-05,10,103.86,app,Valencia,46002,460,396f804443825586c1283a27fdcadf74abb82008bcd9b260a30912a26563f27d,Valencia,460,1980s
993,2025-01-25,4,155.75,app,Valencia,46001,460,a0eaec5a55dc2f5b2ba523018adc485ff620b9d83509b9f37186a7716e438d21,Valencia,460,2000s
994,2025-01-15,2,11.26,web,Zaragoza,50001,500,7902699be42c8a8e46fbbb4501726517e86b22c56a189f7625a6da49081b2451,Zaragoza,500,1990s
995,2025-02-17,4,131.41,app,Madrid,28011,280,1be00341082e25c4e251ca6713e767f7131a2823b0052caf9c9b006ec512f6cb,Madrid,280,1990s
996,2025-01-04,8,45.58,web,Bilbao,48003,480,3d914f9348c9cc0ff8a79716700b9fcd4d2f3e711608004eb8f138bcba7f14d9,Bilbao,480,1960s
997,2025-01-10,1,115.85,tienda,Málaga,29001,290,5ef6fdf32513aa7cd11f72beccf132b9224d33f271471fff402742887a171edf,Málaga,290,1990s
998,2025-02-17,3,263.81,web,Zaragoza,50001,500,9d693eeee1d1899cbc50b6d45df953d3835acf28ee869879b45565fccc814765,Zaragoza,500,1960s
999,2025-02-11,1,237.16,app,Madrid,28001,280,3d3286f7cd19074f04e514b0c6c237e757513fb32820698b790e1dec801d947a,Madrid,280,2000s
1000,2025-02-11,1,244.75,tienda,Sevilla,41001,410,d48ff4b2f68a10fd7c86f185a6ccede0dc0f2c48538d697cb33b6ada3f1e85db,Sevilla,410,1980s
