id,nombre,altura,peso,experiencia_base,es_predeterminado,tipos,habilidades,hp,ataque,defensa,ataque_especial,defensa_especial,velocidad,stat_total,url_sprite,url_imagen_oficial,proporcion_peso_altura,stats_equilibrados,es_dual_tipo,cantidad_habilidades,generacion
438,Bonsly,0.5,15.0,58.0,True,Rock,"Sturdy,Rock-head,Rattled",50,80,95,10,45,10,290,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/438.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/438.png,25.0,75.0,0,3,Gen IV
439,Mime-jr,0.6,13.0,62.0,True,"Psychic,Fairy","Soundproof,Filter,Technician",20,25,45,70,90,60,310,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/439.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/439.png,18.571428571428573,30.0,1,3,Gen IV
440,Happiny,0.6,24.4,110.0,True,Normal,"Natural-cure,Serene-grace,Friend-guard",100,5,5,15,65,30,220,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/440.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/440.png,34.857142857142854,36.666666666666664,0,3,Gen IV
441,Chatot,0.5,1.9,144.0,True,"Normal,Flying","Keen-eye,Tangled-feet,Big-pecks",76,65,45,92,42,91,411,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/441.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/441.png,3.1666666666666665,62.0,1,3,Gen IV
442,Spiritomb,1.0,108.0,170.0,True,"Ghost,Dark","Pressure,Infiltrator",50,92,108,92,108,35,485,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/442.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/442.png,98.18181818181817,83.33333333333333,1,2,Gen IV
443,Gible,0.7,20.5,60.0,True,"Dragon,Ground","Sand-veil,Rough-skin",58,70,45,40,45,42,300,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/443.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/443.png,25.625000000000004,57.666666666666664,1,2,Gen IV
444,Gabite,1.4,56.0,144.0,True,"Dragon,Ground","Sand-veil,Rough-skin",68,90,65,50,55,82,410,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/444.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/444.png,37.333333333333336,74.33333333333333,1,2,Gen IV
445,Garchomp,1.9,95.0,270.0,True,"Dragon,Ground","Sand-veil,Rough-skin",108,130,95,80,85,102,600,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/445.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/445.png,47.5,111.0,1,2,Gen IV
446,Munchlax,0.6,105.0,78.0,True,Normal,"Pickup,Thick-fat,Gluttony",135,85,40,40,85,5,390,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/446.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/446.png,150.0,86.66666666666667,0,3,Gen IV
447,Riolu,0.7,20.2,57.0,True,Fighting,"Steadfast,Inner-focus,Prankster",40,70,40,35,40,60,285,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/447.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/447.png,25.25,50.0,0,3,Gen IV
448,Lucario,1.2,54.0,184.0,True,"Fighting,Steel","Steadfast,Inner-focus,Justified",70,110,70,115,70,90,525,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/448.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/448.png,41.53846153846154,83.33333333333333,1,3,Gen IV
449,Hippopotas,0.8,49.5,66.0,True,Ground,"Sand-stream,Sand-force",68,72,78,38,42,32,330,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/449.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/449.png,55.0,72.66666666666667,0,2,Gen IV
450,Hippowdon,2.0,300.0,184.0,True,Ground,"Sand-stream,Sand-force",108,112,118,68,72,47,525,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/450.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/450.png,142.85714285714286,112.66666666666667,0,2,Gen IV
451,Skorupi,0.8,12.0,66.0,True,"Poison,Bug","Battle-armor,Sniper,Keen-eye",40,50,90,30,55,65,330,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/451.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/451.png,13.333333333333332,60.0,1,3,Gen IV
452,Drapion,1.3,61.5,175.0,True,"Poison,Dark","Battle-armor,Sniper,Keen-eye",70,90,110,60,75,95,500,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/452.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/452.png,43.92857142857142,90.0,1,3,Gen IV
453,Croagunk,0.7,23.0,60.0,True,"Poison,Fighting","Anticipation,Dry-skin,Poison-touch",48,61,40,61,40,50,300,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/453.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/453.png,28.750000000000004,49.666666666666664,1,3,Gen IV
454,Toxicroak,1.3,44.4,172.0,True,"Poison,Fighting","Anticipation,Dry-skin,Poison-touch",83,106,65,86,65,85,490,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/454.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/454.png,31.71428571428571,84.66666666666667,1,3,Gen IV
455,Carnivine,1.4,27.0,159.0,True,Grass,Levitate,74,100,72,90,72,46,454,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/455.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/455.png,18.0,82.0,0,1,Gen IV
456,Finneon,0.4,7.0,66.0,True,Water,"Swift-swim,Storm-drain,Water-veil",49,49,56,49,61,66,330,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/456.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/456.png,14.0,51.333333333333336,0,3,Gen IV
457,Lumineon,1.2,24.0,161.0,True,Water,"Swift-swim,Storm-drain,Water-veil",69,69,76,69,86,91,460,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/457.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/457.png,18.46153846153846,71.33333333333333,0,3,Gen IV
458,Mantyke,1.0,65.0,69.0,True,"Water,Flying","Swift-swim,Water-absorb,Water-veil",45,20,50,60,120,50,345,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/458.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/458.png,59.090909090909086,38.333333333333336,1,3,Gen IV
459,Snover,1.0,50.5,67.0,True,"Grass,Ice","Snow-warning,Soundproof",60,62,50,62,60,40,334,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/459.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/459.png,45.90909090909091,57.333333333333336,1,2,Gen IV
460,Abomasnow,2.2,135.5,173.0,True,"Grass,Ice","Snow-warning,Soundproof",90,92,75,92,85,60,494,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/460.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/460.png,58.91304347826086,85.66666666666667,1,2,Gen IV
461,Weavile,1.1,34.0,179.0,True,"Dark,Ice","Pressure,Pickpocket",70,120,65,45,85,125,510,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/461.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/461.png,28.33333333333333,85.0,1,2,Gen IV
462,Magnezone,1.2,180.0,241.0,True,"Electric,Steel","Magnet-pull,Sturdy,Analytic",70,70,115,130,90,60,535,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/462.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/462.png,138.46153846153845,85.0,1,3,Gen IV
463,Lickilicky,1.7,140.0,180.0,True,Normal,"Own-tempo,Oblivious,Cloud-nine",110,85,95,80,95,50,515,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/463.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/463.png,77.77777777777777,96.66666666666667,0,3,Gen IV
464,Rhyperior,2.4,282.8,241.0,True,"Ground,Rock","Lightning-rod,Solid-rock,Reckless",115,140,130,55,55,40,535,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/464.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/464.png,113.12,128.33333333333334,1,3,Gen IV
465,Tangrowth,2.0,128.6,187.0,True,Grass,"Chlorophyll,Leaf-guard,Regenerator",100,100,125,110,50,50,535,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/465.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/465.png,61.238095238095234,108.33333333333333,0,3,Gen IV
466,Electivire,1.8,138.6,243.0,True,Electric,"Motor-drive,Vital-spirit",75,123,67,95,85,95,540,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/466.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/466.png,72.94736842105263,88.33333333333333,0,2,Gen IV
467,Magmortar,1.6,68.0,243.0,True,Fire,"Flame-body,Vital-spirit",75,95,67,125,95,83,540,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/467.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/467.png,39.99999999999999,79.0,0,2,Gen IV
468,Togekiss,1.5,38.0,245.0,True,"Fairy,Flying","Hustle,Serene-grace,Super-luck",85,50,95,120,115,80,545,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/468.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/468.png,23.75,76.66666666666667,1,3,Gen IV
469,Yanmega,1.9,51.5,180.0,True,"Bug,Flying","Speed-boost,Tinted-lens,Frisk",86,76,86,116,56,95,515,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/469.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/469.png,25.75,82.66666666666667,1,3,Gen IV
470,Leafeon,1.0,25.5,184.0,True,Grass,"Leaf-guard,Chlorophyll",65,110,130,60,65,95,525,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/470.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/470.png,23.18181818181818,101.66666666666667,0,2,Gen IV
471,Glaceon,0.8,25.9,184.0,True,Ice,"Snow-cloak,Ice-body",65,60,110,130,95,65,525,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/471.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/471.png,28.777777777777775,78.33333333333333,0,2,Gen IV
472,Gliscor,2.0,42.5,179.0,True,"Ground,Flying","Hyper-cutter,Sand-veil,Poison-heal",75,95,125,45,75,95,510,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/472.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/472.png,20.238095238095237,98.33333333333333,1,3,Gen IV
473,Mamoswine,2.5,291.0,239.0,True,"Ice,Ground","Oblivious,Snow-cloak,Thick-fat",110,130,80,70,60,80,530,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/473.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/473.png,111.92307692307692,106.66666666666667,1,3,Gen IV
474,Porygon-z,0.9,34.0,241.0,True,Normal,"Adaptability,Download,Analytic",85,80,70,135,75,90,535,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/474.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/474.png,34.0,78.33333333333333,0,3,Gen IV
475,Gallade,1.6,52.0,233.0,True,"Psychic,Fighting","Steadfast,Sharpness,Justified",68,125,65,65,115,80,518,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/475.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/475.png,30.588235294117645,86.0,1,3,Gen IV
476,Probopass,1.4,340.0,184.0,True,"Rock,Steel","Sturdy,Magnet-pull,Sand-force",60,55,145,75,150,40,525,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/476.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/476.png,226.66666666666666,86.66666666666667,1,3,Gen IV
477,Dusknoir,2.2,106.6,236.0,True,Ghost,"Pressure,Frisk",45,100,135,65,135,45,525,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/477.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/477.png,46.347826086956516,93.33333333333333,0,2,Gen IV
478,Froslass,1.3,26.6,168.0,True,"Ice,Ghost","Snow-cloak,Cursed-body",70,80,70,80,70,110,480,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/478.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/478.png,19.0,73.33333333333333,1,2,Gen IV
479,Rotom,0.3,0.3,154.0,True,"Electric,Ghost",Levitate,50,50,77,95,77,91,440,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/479.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/479.png,0.7499999999999999,59.0,1,1,Gen IV
480,Uxie,0.3,0.3,261.0,True,Psychic,Levitate,75,75,130,75,130,95,580,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/480.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/480.png,0.7499999999999999,93.33333333333333,0,1,Gen IV
481,Mesprit,0.3,0.3,261.0,True,Psychic,Levitate,80,105,105,105,105,80,580,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/481.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/481.png,0.7499999999999999,96.66666666666667,0,1,Gen IV
482,Azelf,0.3,0.3,261.0,True,Psychic,Levitate,75,125,70,125,70,115,580,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/482.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/482.png,0.7499999999999999,90.0,0,1,Gen IV
483,Dialga,5.4,683.0,306.0,True,"Steel,Dragon","Pressure,Telepathy",100,120,120,150,100,90,680,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/483.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/483.png,124.18181818181819,113.33333333333333,1,2,Gen IV
484,Palkia,4.2,336.0,306.0,True,"Water,Dragon","Pressure,Telepathy",90,120,100,150,120,100,680,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/484.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/484.png,78.13953488372093,103.33333333333333,1,2,Gen IV
485,Heatran,1.7,430.0,270.0,True,"Fire,Steel","Flash-fire,Flame-body",91,90,106,130,106,77,600,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/485.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/485.png,238.88888888888889,95.66666666666667,1,2,Gen IV
486,Regigigas,3.7,420.0,302.0,True,Normal,Slow-start,110,160,110,80,110,100,670,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/486.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/486.png,110.52631578947367,126.66666666666667,0,1,Gen IV
487,Giratina-altered,4.5,750.0,306.0,True,"Ghost,Dragon","Pressure,Telepathy",150,100,120,100,120,90,680,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/487.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/487.png,163.0434782608696,123.33333333333333,1,2,Gen IV
488,Cresselia,1.5,85.6,270.0,True,Psychic,Levitate,120,70,110,75,120,85,580,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/488.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/488.png,53.49999999999999,100.0,0,1,Gen IV
489,Phione,0.4,3.1,216.0,True,Water,Hydration,80,80,80,80,80,80,480,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/489.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/489.png,6.2,80.0,0,1,Gen IV
490,Manaphy,0.3,1.4,270.0,True,Water,Hydration,100,100,100,100,100,100,600,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/490.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/490.png,3.4999999999999996,100.0,0,1,Gen IV
491,Darkrai,1.5,50.5,270.0,True,Dark,Bad-dreams,70,90,90,135,90,125,600,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/491.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/491.png,31.5625,83.33333333333333,0,1,Gen IV
492,Shaymin-land,0.2,2.1,270.0,True,Grass,Natural-cure,100,100,100,100,100,100,600,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/492.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/492.png,6.999999999999999,100.0,0,1,Gen IV
493,Arceus,3.2,320.0,324.0,True,Normal,Multitype,120,120,120,120,120,120,720,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/493.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/493.png,96.96969696969697,120.0,0,1,Gen IV
494,Victini,0.4,4.0,270.0,True,"Psychic,Fire",Victory-star,100,100,100,100,100,100,600,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/494.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/494.png,8.0,100.0,1,1,Gen V
495,Snivy,0.6,8.1,62.0,True,Grass,"Overgrow,Contrary",45,45,55,45,55,63,308,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/495.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/495.png,11.571428571428571,48.333333333333336,0,2,Gen V
496,Servine,0.8,16.0,145.0,True,Grass,"Overgrow,Contrary",60,60,75,60,75,83,413,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/496.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/496.png,17.77777777777778,65.0,0,2,Gen V
497,Serperior,3.3,63.0,238.0,True,Grass,"Overgrow,Contrary",75,75,95,75,95,113,528,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/497.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/497.png,18.529411764705884,81.66666666666667,0,2,Gen V
498,Tepig,0.5,9.9,62.0,True,Fire,"Blaze,Thick-fat",65,63,45,45,45,45,308,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/498.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/498.png,16.5,57.666666666666664,0,2,Gen V
